published_date,title,source,description,link,date_string
2024-05-30,Liputan Investigatif dan Eksklusivitas,Kompas.id,"Draf Revisi UU Nomor 32 Tahun 2002 tentang Penyiaran yang sedang dibahas Badan Legislasi DPR menuai protes dari berbagai kalangan, khususnya komunitas pers...",https://www.kompas.id/artikel/liputan-investigatif-dan-eksklusivitas,30 Mei 2024
2024-05-30,Berapa Pendapatan YouTube Deddy Corbuzier? Pantas Koar-koar Kritik UU Penyiaran,Suara.com,Suara.com - Deddy Corbuzier jadi perhatian publik usai dirinya turut menyoroti draf RUU Penyiaran. Deddy mengaku kurang setuju dengan RUU yang kini tengah...,https://www.suara.com/lifestyle/2024/05/30/144508/berapa-pendapatan-youtube-deddy-corbuzier-pantas-koar-koar-kritik-uu-penyiaran,30 Mei 2024
2024-05-30,"Berpotensi Dijadikan Alat Penguasa, Jurnalis di Banten Minta RUU Penyiaran Dibatalkan",Tribunbanten.com,"Menurut Saprol, pasal tersebut bertentangan dengan pasal Pasal 4 huruf q Undang-undang Pers yang menegaskan bahwa tidak ada lagi ruang pelarangan karya...",https://banten.tribunnews.com/2024/05/30/berpotensi-dijadikan-alat-penguasa-jurnalis-di-banten-minta-ruu-penyiaran-dibatalkan,30 Mei 2024
2024-05-30,"Jurnalis dan Mahasiswa di Semarang Tolak RUU Penyiaran, Turun Ke Jalan Segel Gerbang Kantor Gubernur Jateng - Radar Semarang",Radar Semarang,"Jurnalis dan Mahasiswa di Semarang Tolak RUU Penyiaran, Turun Ke Jalan Segel Gerbang Kantor Gubernur Jateng ... RADARSEMARANG.ID, Semarang - Jurnalis dan...",https://radarsemarang.jawapos.com/semarang/724708265/jurnalis-dan-mahasiswa-di-semarang-tolak-ruu-penyiaran-turun-ke-jalan-segel-gerbang-kantor-gubernur-jateng,30 Mei 2024
2024-05-30,Tolak Rancangan Undang-Undang Penyiaran! Ratusan Jurnalis Dan Koalisi Masyarakat Sipil Gelar Aksi Unjuk Rasa,RMOL JATENG,"Ratusan massa yang tergabung dalam Aliansi Jurnalis Jawa Tengah, Masyarakat Sipil dan Aksi Kamisan Semarang menggelar aksi unjuk rasa menolak Rancangan...",https://www.rmoljawatengah.id/tolak-rancangan-undang-undang-penyiaran-ratusan-jurnalis-dan-koalisi-masyarakat-sipil-gelar-aksi-unjuk-rasa,30 Mei 2024
2024-05-30,"Pandji Pragiwaksono Sindir UU Penyiaran, Produk Fiksi Tak Boleh Ada Karakter Jahat",Indopop.ID,Pandji Pragiwaksono membahas UU Penyiaran yang dinilai banyak kejanggalan. Misalnya produk fiksi yang tidak boleh ada karakter jahat.,https://indopop.id/pandji-pragiwaksono-sindir-uu-penyiaran-produk-fiksi-tak-boleh-ada-karakter-jahat,30 Mei 2024
2024-05-30,"TNI, Polri, Kementerian Negara, RUU Kebut Semalam?",PinterPolitik.com,"Ngga ngebut kok katanya.. Selain kontroversial, substansi revisi Rancangan Undang-Undang (RUU) TNI, Polri, dan Kementerian Negara dinilai terburu-buru dan...",https://www.pinterpolitik.com/infografis/tni-polri-kementerian-negara-ruu-kebut-semalam/,30 Mei 2024
2024-05-30,RUU Penyiaran Dikhawatirkan Mengekang Kreativitas,Kompas.id,"Pasal lain yang dipersoalkan adalah Pasal 50B Ayat (2) huruf k terkait penayangan isi siaran dan konten siaran yang mengandung berita bohong, fitnah, penghinaan...",https://www.kompas.id/baca/humaniora/2024/05/30/ruu-penyiaran-dikhawatirkan-mengekang-kreativitas,30 Mei 2024
2024-05-29,Daftar Fraksi Partai Pendukung RUU Polri dan RUU Penyiaran,Suara.com,"Ada tujuh fraksi yang mendukung revisi UU Penyiaran yakni PDIP, Golkar, Gerindra, PKB, PAN, PPP, dan Nasdem. Ketujuh fraksi ini mendukung perluasan aturan...",https://www.suara.com/news/2024/05/29/193226/daftar-fraksi-partai-pendukung-ruu-polri-dan-ruu-penyiaran,29 Mei 2024
2024-05-29,Aksi Jurnalis Karawang Tolak Revisi Undang Undang Penyiaran,Rakyat Jelata,KARAWANG | rakyatjelata.com-Puluhan Jurnalis yang tergabung di Organisasi JAWARA (Jajaran Wartawan Karawang) bersama Ratusan Jurnalis dari berbagai.,https://rakyatjelata.com/news-90513-aksi-jurnalis-karawang-tolak-revisi-undang-undang-penyiaran,29 Mei 2024
2024-05-29,"Pembahasan RUU Penyiaran Ditunda, Komunitas Pers Tetap Harus Siaga",Kompas.id,Pasal lain dalam draf RUU Penyiaran yang dipersoalkan adalah 50B Ayat 2 Huruf k terkait dengan penayangan isi siaran dan konten siaran yang mengandung berita...,https://www.kompas.id/baca/humaniora/2024/05/29/penundaan-pembahasan-ruu-penyiaran-tidak-menyurutkan-ancaman-kebebasan-pers,29 Mei 2024
2024-05-29,Jurnalis di Kaltim gelar aksi perjuangkan kemerdekaan pers,ANTARA News Kalimantan Timur,Para jurnalis di Samarinda Kalimantan TimurKaltim akal menggelar unjuk rasa melalui aksi Koalisi Kemerdekaan Pers di depan Kantor DPRD provinsi tersebut ...,https://kaltim.antaranews.com/berita/213153/jurnalis-di-kaltim-gelar-aksi-perjuangkan-kemerdekaan-pers,29 Mei 2024
2024-05-29,"Tolak RUU Penyiaran, Jurnalis Bengkulu Gelar Jalan Mundur Bawa Keranda Mayat",SINDOnews Daerah,Dalam demontrasi tersebut jurnalis menggelar aksi menutup mulut dengan lakban warna hitam di depan kantor Komisi Penyiaran Indonesia Daerah (KPID) Bengkulu...,https://daerah.sindonews.com/read/1385697/174/tolak-ruu-penyiaran-jurnalis-bengkulu-gelar-jalan-mundur-bawa-keranda-mayat-1716962751,29 Mei 2024
2024-05-29,"IMM dan HMI Sumedang Tolak RUU Penyiaran, Kebebasan Pers Merupakan Pilar Demokrasi",Tahu Ekspres Sumedang,"IMM dan HMI Sumedang Tolak RUU Penyiaran, Kebebasan Pers Merupakan Pilar Demokrasi ... TAHUEKSPRES, SUMEDANG – RUU Penyiaran munculkan polemik di berbagai...",https://tahuekspres.com/imm-dan-hmi-sumedang-tolak-ruu-penyiaran-kebebasan-pers-merupakan-pilar-demokrasi/,29 Mei 2024
2024-05-29,RUU Penyiaran dan Ketidaksengajaan Informasi,Kompas.id,Media sosial memberikan ruang kepada penggunanya untuk melakukan seleksi personal atas isu dan konten yang disukainya. Tersimpannya data perilaku bermedia...,https://www.kompas.id/artikel/ruu-penyiaran-dan-ketidaksengajaan-informasi,29 Mei 2024
2024-05-29,"Pembahasan RUU Penyiaran Ditunda, Menkominfo: Kami Dukung Kemerdekaan Pers",detikNews,"Pembahasan RUU Penyiaran Ditunda. Sebelumnya, Ketua Baleg DPR RI, Supratman Andi Agtas, mengatakan revisi Undang-Undang (RUU) Penyiaran untuk sementara tak...",https://news.detik.com/berita/d-7362781/pembahasan-ruu-penyiaran-ditunda-menkominfo-kami-dukung-kemerdekaan-pers,29 Mei 2024
2024-05-29,"Polisi Ikut Awasi Ruang Siber, Penyadapan Jadi Tugas Pokok",Kompas.id,DPR menambahkan penyadapan sebagai salah satu tugas pokok kepolisian dalam RUU tentang Polri.,https://www.kompas.id/baca/polhuk/2024/05/29/polisi-ikut-awasi-ruang-siber-penyadapan-jadi-tugas-pokok,29 Mei 2024
2024-05-29,"Jurnalis Ciamis Turun ke Jalan Tolak RUU Penyiaran, Sampaikan 8 Tuntutan! - PR Ciamis",PR Ciamis,"Jurnalis Ciamis Turun ke Jalan Tolak RUU Penyiaran, Sampaikan 8 Tuntutan!",https://ciamis.pikiran-rakyat.com/ciamis/pr-508144071/jurnalis-ciamis-turun-ke-jalan-tolak-ruu-penyiaran-yang-mengancam-kemerdekaan-pers?page=all,29 Mei 2024
2024-05-29,"Hilman Hidayat: RUU Pasal 50 B Ayat 2 huruf C, Mengganggu, Mengarah pada Kebebasan Pers",BandungRaya,"Kab. Bandung (BE.NET).- Upaya Pemerintah melakukan revisi Undang-Undang Nomor 32 Tahun 2002 tentang Penyiaran, menimbulkan polemik di kalangan jurnalis...",https://bandungraya.net/hilman-hidayat-ruu-pasal-50-b-ayat-2-huruf-c-mengganggu-mengarah-pada-kebebasan-pers.html,29 Mei 2024
2024-05-29,Draf RUU TNI Atur Batas Usia Pensiun Prajurit Naik Jadi 60-65 Tahun,CNN Indonesia,"Dalam draf RUU TNI inisiatif DPR menaikkan usia pensiun perwira TNI jadi 60, dan bisa diperpanjang sampai 65 tahun. Sementara bintara dan tamtama jadi usia...",https://www.cnnindonesia.com/nasional/20240529061548-32-1103119/draf-ruu-tni-atur-batas-usia-pensiun-prajurit-naik-jadi-60-65-tahun,29 Mei 2024
2024-05-29,Poin-poin Kontroversial dalam RUU Penyiaran,CNN Indonesia,Poin-poin Kontroversial dalam RUU Penyiaran · KPI berwenang tangani sengketa jurnalistik · Larangan penayangan jurnalisme investigasi · Larangan penayangan...,https://www.cnnindonesia.com/nasional/20240528202717-32-1103069/poin-poin-kontroversial-dalam-ruu-penyiaran,29 Mei 2024
2024-05-28,RUU Penyiaran dan Jejak Kelam Pembungkaman Pers,Kompas.id,Sejarah pembungkaman. Revisi UU Penyiaran patut diwaspadai akan memberangus kebebasan pers. Meskipun DPR membantah terdapat intensi pembungkaman pers melalui...,https://www.kompas.id/baca/humaniora/2024/05/28/ruu-penyiaran-dan-jejak-kelam-pembungkaman-pers,28 Mei 2024
2024-05-28,Penolakan RUU Penyiaran dan Ancaman Pembungkaman Kebebasan Pers,Sokoguru,"Penolakan RUU Penyiaran dan Ancaman Pembungkaman Kebebasan Pers. Tanpa kebebasan pers, transparansi pemerintahan dan akuntabilitas publik akan terancam. ... PADA...",https://sokoguru.id/editorial/penolakan-ruu-penyiaran-dan-ancaman-pembungkaman-kebebasan-pers,28 Mei 2024
2024-05-28,DPR tunda pembahasan RUU Penyiaran,ANTARA News,Rancangan Undang-Undang tentang Perubahan Kedua atas Undang-undang Nomor 32 Tahun 2002 tentang Penyiaran tersebut dinilai oleh sejumlah pihak terdapat pasal-...,https://www.antaranews.com/berita/4124844/dpr-tunda-pembahasan-ruu-penyiaran,28 Mei 2024
2024-05-28,Baleg DPR: Revisi UU Penyiaran Ditunda,Bloomberg Technoz,"Bloomberg Technoz, Jakarta - DPR memastikan menunda pembahasan mengenai revisi UU Penyiaran. Ketua Baleg, Supratman Andi Agtas mengatakan salah satu...",https://www.bloombergtechnoz.com/detail-news/39148/baleg-dpr-revisi-uu-penyiaran-ditunda,28 Mei 2024
2024-05-28,Insan Pers dan Masyarakat di Surabaya Gelar Aksi Tolak RUU Penyiaran,suara indonesia,"Insan Pers dan Masyarakat di Surabaya Gelar Aksi Tolak RUU Penyiaran ... SUARA INDONESIA, SURABAYA - Puluhan massa yang tergabung dalam Koalisi Masyarakat dan...",https://suaraindonesia.co.id/news/peristiwa/6655ac0a38da2/insan-pers-dan-masyarakat-di-surabaya-gelar-aksi-tolak-ruu-penyiaran,28 Mei 2024
2024-05-28,KPI berpotensi ‘mengganggu’ konten di ranah digital,Alinea.ID,Revisi UU Penyiaran mengundang kontroversi karena dianggap bakal mengancam kebebasan pers dan membatasi keberagaman konten di media digital.,https://www.alinea.id/gaya-hidup/kpi-berpotensi-mengganggu-konten-di-ranah-digital-b2k6W9PVW,28 Mei 2024
2024-05-28,Aksi tolak RUU Penyiaran di Ciamis,ANTARA Foto,"Massa dari Solidaritas Jurnalis Ciamis Melawan berunjuk rasa di halaman Gedung DPRD Ciamis, Kabupaten Ciamis, Jawa Barat, Bandung, Selasa (28/5/2024).",https://www.antarafoto.com/id/view/2225376/aksi-tolak-ruu-penyiaran-di-ciamis,28 Mei 2024
2024-05-28,Ramai-ramai Tolak RUU Penyiaran: Ada Upaya Bungkam Kebebasan Pers,CNN Indonesia,Ramai-ramai Tolak RUU Penyiaran: Ada Upaya Bungkam Kebebasan Pers · 1. Menolak pasal yang memberikan wewenang lebih pada pemerintah untuk mengontrol konten...,https://www.cnnindonesia.com/nasional/20240528153848-20-1102936/ramai-ramai-tolak-ruu-penyiaran-ada-upaya-bungkam-kebebasan-pers,28 Mei 2024
2024-05-28,Wartawan dari Berbagai Media Menggelar Demo di Depan Gedung DPRD Jabar - iNews Today 28/05,YouTube,Yuk Subscribe https://www.youtube.com/c/OfficialiNews Puluhan wartawan Cianjur yang tergabung dalam organisasi PWI dan IJTI menyegel kantor DPRD Kabupaten...,https://www.youtube.com/watch?v=z-LL-NvJrEU,28 Mei 2024
2024-05-28,Komnas Perempuan Sebut Pembentukan RUU Penyiaran Harus Transparan,IDN Times,"Komisioner Komnas Perempuan, Siti Aminah Tardi mengungapkapkan pentingnya proses pembentukan peraturan perundang-undangan yang transparan dan partisip.",https://www.idntimes.com/news/indonesia/komnas-perempuan-sebut-pembentukan-ruu-penyiaran-harus-transparan-00-sbfjr-8xdtr5,28 Mei 2024
2024-05-28,Jurnalis Surabaya Gelar Aksi Teatrikal Tolak RUU Penyiaran,IDN Times Jatim,"Surabaya, IDN Times - Sejumlah jurnalis di Surabaya menggelar aksi teatrikal menolak Rancangan Undang-undang (RUU), Selasa (28/5/2024) di depan Gedung...",https://jatim.idntimes.com/news/jawa-timur/jurnalis-surabaya-gelar-aksi-teatrikal-tolak-ruu-penyiaran-00-w15v1-63xqrx,28 Mei 2024
2024-05-28,"Tolak Draf RUU Penyiaran, Jurnalis Sumsel Gelar Aksi di DPRD - Info Indonesia",Info Indonesia,"Jurnalis Sumel akan gelar aksi tolak RUU Penyiaran untuk disahkan. Aksi berlangsung Rabu, 29 Mei 2024 besok di kantor DPRD Sumsel.",https://www.infoindonesia.id/info-polhukam/96112779246/tolak-draf-ruu-penyiaran-jurnalis-sumsel-gelar-aksi-di-dprd,28 Mei 2024
2024-05-28,"Organisasi Jurnalis Demo di DPR, Tolak UU Penyiaran yang Merugikan Pers",NasionalNews,"NASIONALNEWS.ID, JAKARTA - PWI Jaya bersama beberapa organisasi pers dan mahasiswa, menggelar unjuk rasa di Gedung DPR Senayan, Jakarta, Senin (27/5/2024).",https://www.nasionalnews.id/nasional/organisasi-jurnalis-demo-di-dpr-tolak-uu-penyiaran-yang-merugikan-pers/,28 Mei 2024
2024-05-28,Menerka Nasib Revisi UU Penyiaran Usai Ditunda Baleg DPR Hari Ini,Tempo.co,"TEMPO.CO, Jakarta - Ketua Badan Legislasi Dewan Perwakilan Rakyat atau Baleg DPR RI Supratman Andi Agtas mengatakan, pembahasan revisi UU Penyiaran di Baleg...",https://www.tempo.co/hukum/menerka-nasib-revisi-uu-penyiaran-usai-ditunda-baleg-dpr-hari-ini-54743,28 Mei 2024
2024-05-28,"Wartawan dan Mahasiswa Aksi Tolak Revisi Undang-Undang (RUU) Penyiaran, Mereka Gerudug Kantor DPRD Kota Tangerang",beritatujuh.net,"Berita7 - Wartawan dan Mahasiswa Aksi Tolak Revisi Undang-Undang (RUU) Penyiaran, Mereka Gerudug Kantor DPRD Kota Tangerang.",https://beritatujuh.net/2024/05/28/wartawan-dan-mahasiswa-aksi-tolak-revisi-undang-undang-ruu-penyiaran-mereka-gerudug-kantor-dprd-kota-tangerang/,28 Mei 2024
2024-05-28,"Tolak Keras RUU Penyiaran, Coki Pardede: Gak Masuk Akal, Sampah!",Indopop.ID,"Sebagai konten creator, Coki Pardede menyuarakan keresahannya terkait Rancangan Undang-Undang (RUU) Nomor 32/2002 tentang Penyiaran (setelah ini disebut...",https://indopop.id/tolak-keras-ruu-penyiaran-coki-pardede-gak-masuk-akal-sampah,28 Mei 2024
2024-05-28,Potret Aksi Tolak Revisi RUU Penyiaran di Surabaya,detikcom,"Puluhan massa tergabung dalam Koalisi Masyarakat dan Pers (Kompres) menggelar aksi di depan Grahadi, Surabaya. Massa menuntut penolakan RUU Penyiaran.",https://www.detik.com/jatim/foto/d-7361416/potret-aksi-tolak-revisi-ruu-penyiaran-di-surabaya,28 Mei 2024
2024-05-28,"Gelar aksi, ""Kompers"" nilai RUU Penyiaran berpotensi bungkam Pers",Antara News jatim,Koalisi Masyarakat dan Pers Kompres menilai Revisi Undang-Undang UU Penyiaran berpotensi membungkam kebebasan pers yang merupakan pilar utama dalam sistem .,https://jatim.antaranews.com/berita/790269/gelar-aksi-kompers-nilai-ruu-penyiaran-berpotensi-bungkam-pers,28 Mei 2024
2024-05-28,"Demo di Depan Grahadi, Koalisi Masyarakat dan Pers Surabaya Tolak RUU Penyiaran",Suara Surabaya,"Demo di Depan Grahadi, Koalisi Masyarakat dan Pers Surabaya Tolak RUU Penyiaran ... Puluhan massa yang tergabung dalam Koalisi Masyarakat dan Pers (KOMPRES) Tolak...",https://www.suarasurabaya.net/kelanakota/2024/demo-di-depan-grahadi-koalisi-masyarakat-dan-pers-surabaya-tolak-ruu-penyiaran/,28 Mei 2024
2024-05-28,Aksi tolak revisi RUU Penyiaran di Bali,ANTARA Foto,Aksi tolak revisi RUU Penyiaran di Bali ... Pengunjuk rasa dari Aliansi Masyarakat Bali Tolak RUU Penyiaran membawa poster saat aksi menolak revisi Undang-Undang...,https://www.antarafoto.com/id/view/2225106/aksi-tolak-revisi-ruu-penyiaran-di-bali,28 Mei 2024
2024-05-28,Ketua Komisi 1 DPRD Pinrang Dukung Aksi Jurnalis,YouTube,"MetroTV, Aliansi jurnalis dan content creator di sejumlah daerah menggelar aksi unjuk rasa dalam revisi undang-undang penyiaran #ruupenyiaran #demo #pinrang...",https://www.youtube.com/watch?v=9YjJCS_EIdQ,28 Mei 2024
2024-05-27,Puluhan Jurnalis Lamongan Jalan Mundur Tolak RUU Penyiaran,detikcom,"Usai dari kantor Pemkab, puluhan jurnalis ini kemudian menggelar aksi longmarch dengan berjalan mundur menuju gedung DPRD Lamongan. Menurut Kadam, aksi jalan...",https://www.detik.com/jatim/berita/d-7360209/puluhan-jurnalis-lamongan-jalan-mundur-tolak-ruu-penyiaran,27 Mei 2024
2024-05-27,Ini Tuntutan Massa Demo Tolak Revisi UU Penyiaran,detikNews,Sejumlah jurnalis dan pekerja media menggelar demo penolakan revisi UU Penyiaran di depan gedung DPR. Mereka memberikan pernyataan sikap terkait demo...,https://news.detik.com/berita/d-7360541/ini-tuntutan-massa-demo-tolak-revisi-uu-penyiaran,27 Mei 2024
2024-05-27,"Demo Tolak RUU Penyiaran, Puluhan Wartawan Gembok Gedung DPRD Kota Tangerang",TangerangNews.com,Puluhan massa wartawan Kota Tangerang dan sekitarnya menggelar aksi unjuk rasa menolak Revisi Undang-Undang (RUU) Penyiaran di depan Gedung DPRD Kota...,https://www.tangerangnews.com/kota-tangerang/read/49369/Demo-Tolak-RUU-Penyiaran-Puluhan-Wartawan-Gembok-Gedung-DPRD-Kota-Tangerang,27 Mei 2024
2024-05-27,"Tolak RUU Penyiaran, Jurnalis Kepri ""Unjuk Rasa"" di Kantor DPRD Batam",sijori kepri,Puluhan jurnalis di Kota Batam yang tergabung dalam Aliansi Jurnalis Kepulauan Riau (Jurnalis Kepri) melakukan aksi unjuk rasa menolak RUU.,https://sijorikepri.com/tolak-ruu-penyiaran-jurnalis-kepri-unjuk-rasa-di-kantor-dprd-batam/,27 Mei 2024
2024-05-27,"Tolak Revisi UU Penyiaran, Jurnalis Gelar Aksi Demo di Depan Gedung DPR MPR RI",YouTube,"KOMPAS.TV - Sejumlah organisasi profesi jurnalis seperti Ikatan Jurnalis Televisi Indonesia dan Aliansi Jurnalis Independen, membawa sejumlah atribut...",https://www.youtube.com/watch?v=ezgUXw0aBfM,27 Mei 2024
2024-05-27,"Bungkam Kebebasan Pers, Koalisi Jurnalis Kalbar Nyatakan Tolak RUU Penyiaran",suarakalbar.co.id,"Bungkam Kebebasan Pers, Koalisi Jurnalis Kalbar Nyatakan Tolak RUU Penyiaran ... Para jurnalis yang tergabung dalam berbagai organisasi pers tolak RUU Penyiaran...",https://www.suarakalbar.co.id/2024/05/bungkam-kebebasan-pers-koalisi-jurnalis-kalbar-nyatakan-tolak-ruu-penyiaran/,27 Mei 2024
2024-05-27,"Jurnalis Bogor Raya Gelar Aksi Teatrikal di Jalur Puncak, Tolak Revisi RUU Penyiaran!",Dailymotion,"KOMPAS.TV - Tolak revisi undang-undang penyiaran, jurnalis di Kota Bogor menggelar aksi teatrikal, di Simpang Gadog, Bogor Jawa Barat.",https://www.dailymotion.com/video/x8z57ee,27 Mei 2024
2024-05-27,Pasal Larangan Jurnalisme Investigasi di RUU Penyiaran Menguntungkan Koruptor,BandungBergerak.id,"Keberadaan pasal larangan jurnalisme investigasi secara tidak langsung menguntungkan koruptor alias pelaku korupsi. Karena itu, Koalisi Masyarakat Sipil menilai...",https://bandungbergerak.id/article/detail/1597437/pasal-larangan-jurnalisme-investigasi-di-ruu-penyiaran-menguntungkan-koruptor,27 Mei 2024
2024-05-27,Revisi UU Penyiaran Mengancam Kemerdekaan PERS,YouTube,"MetroTV, Rancangan revisi undang-undang penyiaran memuat sejumlah pasal yang mengancam kemerdekaan pers. Ancaman kemerdekaan pers akan merugikan publik,...",https://www.youtube.com/watch?v=4rTjRqPrahc,27 Mei 2024
2024-05-27,Jurnalis Demo Depan DPR Tolak RUU Penyiaran: Pers Akan Dipreteli,CNN Indonesia,"Di antaranya seperti 'Dukung Kebebasan Pers, Tolak Revisi UU Penyiaran', 'RUU Penyiaran Bikin Korupsi Makin Ugal-ugalan', 'dan Jurnalisme Investigasi Dikebiri,...",https://www.cnnindonesia.com/nasional/20240527133252-20-1102380/jurnalis-demo-depan-dpr-tolak-ruu-penyiaran-pers-akan-dipreteli,27 Mei 2024
2024-05-27,Insan Pers hingga Aktivis Pro Demokrasi Demo Tolak RUU Penyiaran di DPR Hari Ini,iNews.ID,"Insan Pers hingga Aktivis Pro Demokrasi Demo Tolak RUU Penyiaran di DPR Hari Ini ... JAKARTA, iNews.id - Insan pers, gabungan pers mahasiswa dan aktivis pro...",https://www.inews.id/news/nasional/insan-pers-hingga-aktivis-pro-demokrasi-demo-tolak-ruu-penyiaran-di-dpr-hari-ini,27 Mei 2024
2024-05-27,"Kominfo Segera Susun Daftar Inventaris Masalah RUU Penyiaran, Minta DPR Tidak Kontra dengan UU Pers",Tempo.co,"Kominfo Segera Susun Daftar Inventaris Masalah RUU Penyiaran, Minta DPR Tidak Kontra dengan UU Pers ... TEMPO.CO, Jakarta - Wakil Menteri Komunikasi dan...",https://www.tempo.co/ekonomi/kominfo-segera-susun-daftar-inventaris-masalah-ruu-penyiaran-minta-dpr-tidak-kontra-dengan-uu-pers-55130,27 Mei 2024
2024-05-27,"Larangan Penayangan Eksklusif Jurnalistik Investigasi, LSM KOMPAS RI Tolak Keras RUU Penyiaran - Fokus Satu",Fokus Satu,"Larangan Penayangan Eksklusif Jurnalistik Investigasi, LSM KOMPAS RI Tolak Keras RUU Penyiaran · Selangkah Lagi Persib Juara Champions Series. · Selangkah Lagi...",https://www.fokussatu.id/nasional/9512766874/larangan-penayangan-eksklusif-jurnalistik-investigasi-lsm-kompas-ri-tolak-keras-ruu-penyiaran,27 Mei 2024
2024-05-27,"Tolak Revisi UU Penyiaran, Sejumlah Organisasi Jurnalis Lakukan Demo di Depan Gedung DPR",Tempo.co,Organisasi pers hingga organisasi pro-demokrasi menolak pasal-pasal bermasalah dalam revisi UU Penyiaran yang saat ini sedang digodok di DPR.,https://www.tempo.co/politik/tolak-revisi-uu-penyiaran-sejumlah-organisasi-jurnalis-lakukan-demo-di-depan-gedung-dpr-55174,27 Mei 2024
